 20180926
 Seconds  Measures(PWV-mm)  Meso-NH(PWV-mm)  FORECAST_AR(PWV-mm)
        8040   2.42654538       2.43197298       2.48499990    
        8100   2.42654538       2.43197298       2.48499990    
        8160   2.41804338       2.41943383       2.48499990    
        8220   2.41799998       2.41943383       2.48499990    
        8280   2.40934777       2.40604854       2.48499990    
        8340   2.40590906       2.40604854       2.48499990    
        8400   2.39747834       2.39413238       2.48499990    
        8460   2.39704537       2.39413238       2.48499990    
        8520   2.38649988       2.38492608       2.48499990    
        8580   2.37908697       2.38492608       2.48499990    
        8640   2.37908697       2.37686205       2.48499990    
        8700   2.37545443       2.37686205       2.48499990    
        8760   2.37545443       2.36899877       2.48499990    
        8820   2.36895657       2.36899877       2.48499990    
        8880   2.36722732       2.36174750       2.48499990    
        8940   2.36722732       2.36174750       2.48499990    
        9000   2.35795641       2.35676241       2.48499990    
        9060   2.35133338       2.35676241       2.48499990    
        9120   2.34439135       2.35321188       2.48499990    
        9180   2.33737493       2.35321188       2.48499990    
        9240   2.33737493       2.35118651       2.48499990    
        9300   2.32878256       2.35118651       2.48499990    
        9360   2.31026077       2.34997535       2.48499990    
        9420   2.31026077       2.34997535       2.48499990    
        9480   2.30254173       2.34917331       2.48499990    
        9540   2.29584002       2.34917331       2.48499990    
        9600   2.29584002       2.34957719       2.48499990    
        9660   2.29584002       2.34957719       2.48499990    
        9720   2.29584002       2.35075521       2.48499990    
        9780   2.29130769       2.35075521       2.48499990    
        9840   2.29130769       2.35252690       2.48499990    
        9900   2.28714824       2.35252690       2.48499990    
        9960   2.27965379       2.35474873       2.48499990    
       10020   2.27965379       2.35474873       2.48499990    
       10080   2.27622223       2.35733390       2.48499990    
       10140   2.26692319       2.35733390       2.48499990    
       10200   2.26344442       2.36078429       2.48499990    
       10260   2.25174069       2.36078429       2.48499990    
       10320   2.24399996       2.36533380       2.48499990    
       10380   2.24355555       2.36533380       2.48499990    
       10440   2.23542309       2.37086558       2.48499990    
       10500   2.23542309       2.37086558       2.48499990    
       10560   2.23542309       2.37633729       2.48499990    
       10620   2.23340750       2.37633729       2.48499990    
       10680   2.22830772       2.38175440       2.15400004    
       10740   2.22830772       2.38175440       2.15400004    
       10800   2.22851849       2.38692355       2.15400004    
       10860   2.22526932       2.38692355       2.15400004    
       10920   2.22023082       2.39256048       2.15400004    
       10980   2.22270370       2.39256048       2.15400004    
       11040   2.22270370       2.39943671       2.15400004    
       11100   2.21803856       2.39943671       2.15400004    
       11160   2.22023082       2.40655541       2.15400004    
       11220   2.22023082       2.40655541       2.15400004    
       11280   2.22514820       2.41304445       2.15400004    
       11340   2.22618508       2.41304445       2.15400004    
       11400   2.22130775       2.41726375       2.15400004    
       11460   2.22130775       2.41726375       2.15400004    
       11520   2.22130775       2.42009115       2.15400004    
       11580   2.22588897       2.42009115       2.15400004    
       11640   2.22499990       2.42262149       2.15400004    
       11700   2.23325920       2.42262149       2.15400004    
       11760   2.23325920       2.42454004       2.15400004    
       11820   2.23334622       2.42454004       2.15400004    
       11880   2.24229622       2.42606735       2.15400004    
       11940   2.24319220       2.42606735       2.15400004    
       12000   2.25285196       2.42712688       2.15400004    
       12060   2.26618528       2.42712688       2.15400004    
       12120   2.26618528       2.42797637       2.15400004    
       12180   2.26799989       2.42797637       2.15400004    
       12240   2.28307700       2.42841887       2.15400004    
       12300   2.28307700       2.42841887       2.15400004    
       12360   2.29203701       2.42851138       2.15400004    
       12420   2.29467869       2.42851138       2.15400004    
       12480   2.29722214       2.42776418       2.15400004    
       12540   2.29722214       2.42776418       2.15400004    
       12600   2.30835724       2.42621517       2.15400004    
       12660   2.32557154       2.42621517       2.15400004    
       12720   2.33025932       2.42422318       2.15400004    
       12780   2.33025932       2.42422318       2.15400004    
       12840   2.34748149       2.42288160       2.15400004    
       12900   2.34748149       2.42288160       2.15400004    
       12960   2.35810709       2.42263055       2.15400004    
       13020   2.36503696       2.42263055       2.15400004    
       13080   2.37564278       2.42306995       2.15400004    
       13140   2.39442849       2.42306995       2.15400004    
       13200   2.40403700       2.42379522       2.15400004    
       13260   2.40403700       2.42379522       2.15400004    
       13320   2.40403700       2.42459083       2.15400004    
       13380   2.41039276       2.42459083       2.15400004    
       13440   2.41899991       2.42589402       2.15400004    
       13500   2.41899991       2.42589402       2.15400004    
       13560   2.43822217       2.42744422       2.15400004    
       13620   2.43822217       2.42744422       2.15400004    
       13680   2.44782138       2.42927647       2.15400004    
       13740   2.45748138       2.42927647       2.15400004    
       13800   2.46514297       2.43083262       2.15400004    
       13860   2.48303580       2.43083262       2.15400004    
       13920   2.49292588       2.43145728       2.15400004    
       13980   2.49864292       2.43145728       2.15400004    
       14040   2.50851846       2.43128133       2.15400004    
       14100   2.50851846       2.43128133       2.15400004    
       14160   2.50985718       2.43050432       2.15400004    
       14220   2.51079321       2.43050432       2.15400004    
       14280   2.52257133       2.42978787       2.60899997    
       14340   2.52257133       2.42978787       2.60899997    
       14400   2.52613783       2.42932272       2.60899997    
       14460   2.53657150       2.42932272       2.60899997    
       14520   2.53917241       2.42896581       2.60899997    
       14580   2.55120683       2.42896581       2.60899997    
       14640   2.56064296       2.42743087       2.60899997    
       14700   2.56064296       2.42743087       2.60899997    
       14760   2.56255174       2.42498684       2.60899997    
       14820   2.56957150       2.42498684       2.60899997    
       14880   2.57086205       2.42317605       2.60899997    
       14940   2.57962060       2.42317605       2.60899997    
       15000   2.58714294       2.42228127       2.60899997    
       15060   2.58714294       2.42228127       2.60899997    
       15120   2.58714294       2.42305160       2.60899997    
       15180   2.58317232       2.42305160       2.60899997    
       15240   2.59167862       2.42474127       2.60899997    
       15300   2.58820701       2.42474127       2.60899997    
       15360   2.59321427       2.42676926       2.60899997    
       15420   2.59321427       2.42676926       2.60899997    
       15480   2.58924127       2.42863917       2.60899997    
       15540   2.59332132       2.42863917       2.60899997    
       15600   2.59089661       2.43049192       2.60899997    
       15660   2.59400010       2.43049192       2.60899997    
       15720   2.59342861       2.43254280       2.60899997    
       15780   2.59231043       2.43254280       2.60899997    
       15840   2.59231043       2.43458700       2.60899997    
       15900   2.59174991       2.43458700       2.60899997    
       15960   2.58506894       2.43679142       2.60899997    
       16020   2.58096552       2.43679142       2.60899997    
       16080   2.58864284       2.43927693       2.60899997    
       16140   2.58864284       2.43927693       2.60899997    
       16200   2.58548284       2.44234276       2.60899997    
       16260   2.58244824       2.44234276       2.60899997    
       16320   2.58053565       2.44561076       2.60899997    
       16380   2.58053565       2.44561076       2.60899997    
       16440   2.57955170       2.44943762       2.60899997    
       16500   2.57624149       2.44943762       2.60899997    
       16560   2.57624149       2.45363402       2.60899997    
       16620   2.57378578       2.45363402       2.60899997    
       16680   2.57158613       2.45710444       2.60899997    
       16740   2.56510353       2.45710444       2.60899997    
       16800   2.56203580       2.46015334       2.60899997    
       16860   2.55734491       2.46015334       2.60899997    
       16920   2.55734491       2.46303105       2.60899997    
       16980   2.55320001       2.46303105       2.60899997    
       17040   2.55220699       2.46486402       2.60899997    
       17100   2.54886675       2.46486402       2.60899997    
       17160   2.54886675       2.46503639       2.60899997    
       17220   2.54372406       2.46503639       2.60899997    
       17280   2.54239988       2.46451116       2.60899997    
       17340   2.53672409       2.46451116       2.60899997    
       17400   2.53513336       2.46484828       2.60899997    
       17460   2.52926660       2.46484828       2.60899997    
       17520   2.52427578       2.46702147       2.60899997    
       17580   2.52427578       2.46702147       2.60899997    
       17640   2.51996541       2.46997690       2.60899997    
       17700   2.51996541       2.46997690       2.60899997    
       17760   2.51729989       2.47154236       2.60899997    
       17820   2.51399994       2.47154236       2.60899997    
       17880   2.51320696       2.47176552       2.49699998    
       17940   2.51320696       2.47176552       2.49699998    
       18000   2.51216674       2.47148728       2.49699998    
       18060   2.50746655       2.47148728       2.49699998    
       18120   2.50746655       2.47083616       2.49699998    
       18180   2.50386214       2.47083616       2.49699998    
       18240   2.49896550       2.46982598       2.49699998    
       18300   2.49976659       2.46982598       2.49699998    
       18360   2.49976659       2.46821284       2.49699998    
       18420   2.49575853       2.46821284       2.49699998    
       18480   2.49546671       2.46550488       2.49699998    
       18540   2.49162078       2.46550488       2.49699998    
       18600   2.48813796       2.46129513       2.49699998    
       18660   2.48813796       2.46129513       2.49699998    
       18720   2.48813796       2.45657015       2.49699998    
       18780   2.48813796       2.45657015       2.49699998    
       18840   2.48871422       2.45134401       2.49699998    
       18900   2.48871422       2.45134401       2.49699998    
       18960   2.48862958       2.44467306       2.49699998    
       19020   2.48862958       2.44467306       2.49699998    
       19080   2.48862958       2.43731761       2.49699998    
       19140   2.48903847       2.43731761       2.49699998    
       19200   2.48903847       2.43006039       2.49699998    
       19260   2.48767996       2.43006039       2.49699998    
       19320   2.48767996       2.42276740       2.49699998    
       19380   2.48483324       2.42276740       2.49699998    
       19440   2.48152184       2.41480565       2.49699998    
       19500   2.48152184       2.41480565       2.49699998    
       19560   2.48152184       2.40538955       2.49699998    
       19620   2.48630428       2.40538955       2.49699998    
       19680   2.48995447       2.39483809       2.49699998    
       19740   2.48995447       2.39483809       2.49699998    
       19800   2.49456525       2.38417268       2.49699998    
       19860   2.49930429       2.38417268       2.49699998    
       19920   2.49831820       2.37388444       2.49699998    
       19980   2.49831820       2.37388444       2.49699998    
       20040   2.50247836       2.36422849       2.49699998    
       20100   2.50460863       2.36422849       2.49699998    
       20160   2.50277281       2.35499024       2.49699998    
       20220   2.50277281       2.35499024       2.49699998    
       20280   2.50643468       2.34618282       2.49699998    
       20340   2.50934792       2.34618282       2.49699998    
       20400   2.51095462       2.33788371       2.49699998    
       20460   2.51352167       2.33788371       2.49699998    
       20520   2.51749992       2.33013511       2.49699998    
       20580   2.51973915       2.33013511       2.49699998    
       20640   2.52368188       2.32294011       2.49699998    
       20700   2.52730441       2.32294011       2.49699998    
       20760   2.53072739       2.31647992       2.49699998    
       20820   2.53072739       2.31647992       2.49699998    
       20880   2.53408694       2.31063271       2.49699998    
       20940   2.53545451       2.31063271       2.49699998    
       21000   2.53886962       2.30433607       2.49699998    
       21060   2.54421735       2.30433607       2.49699998    
       21120   2.54640913       2.29628706       2.49699998    
       21180   2.54640913       2.29628706       2.49699998    
       21240   2.54921746       2.28651237       2.49699998    
       21300   2.55018187       2.28651237       2.49699998    
       21360   2.55018187       2.27642870       2.49699998    
       21420   2.55427265       2.27642870       2.49699998    
       21480   2.55938101       2.26815820       2.59599996    
       21540   2.55938101       2.26815820       2.59599996    
       21600   2.55690908       2.26213956       2.59599996    
       21660   2.56047630       2.26213956       2.59599996    
       21720   2.56276202       2.25756240       2.59599996    
       21780   2.56276202       2.25756240       2.59599996    
       21840   2.56209087       2.25378442       2.59599996    
       21900   2.56599998       2.25378442       2.59599996    
       21960   2.56804752       2.25033689       2.59599996    
       22020   2.56804752       2.25033689       2.59599996    
       22080   2.56718183       2.24753094       2.59599996    
       22140   2.56868172       2.24753094       2.59599996    
       22200   2.56868172       2.24567294       2.59599996    
       22260   2.56781816       2.24567294       2.59599996    
       22320   2.56781816       2.24491930       2.59599996    
       22380   2.56413054       2.24491930       2.59599996    
       22440   2.56413054       2.24446154       2.59599996    
       22500   2.56295824       2.24446154       2.59599996    
       22560   2.56295824       2.24379396       2.59599996    
       22620   2.56295824       2.24379396       2.59599996    
       22680   2.56143999       2.24368310       2.59599996    
       22740   2.56143999       2.24368310       2.59599996    
       22800   2.55953836       2.24432421       2.59599996    
       22860   2.55953836       2.24432421       2.59599996    
       22920   2.55566669       2.24533439       2.59599996    
       22980   2.55085707       2.24533439       2.59599996    
       23040   2.55085707       2.24662447       2.59599996    
       23100   2.55085707       2.24662447       2.59599996    
       23160   2.55085707       2.24866343       2.59599996    
       23220   2.54665518       2.24866343       2.59599996    
       23280   2.54803562       2.25210094       2.59599996    
       23340   2.54803562       2.25210094       2.59599996    
       23400   2.54496551       2.25670266       2.59599996    
       23460   2.54044819       2.25670266       2.59599996    
       23520   2.53810716       2.26194549       2.59599996    
       23580   2.53793097       2.26194549       2.59599996    
       23640   2.53793097       2.26764321       2.59599996    
       23700   2.53592849       2.26764321       2.59599996    
       23760   2.53521419       2.27335143       2.59599996    
       23820   2.53521419       2.27335143       2.59599996    
       23880   2.53603458       2.27849889       2.59599996    
       23940   2.53421426       2.27849889       2.59599996    
       24000   2.53399992       2.28299236       2.59599996    
       24060   2.53334475       2.28299236       2.59599996    
       24120   2.53203583       2.28707027       2.59599996    
       24180   2.53103447       2.28707027       2.59599996    
       24240   2.52967858       2.29081202       2.59599996    
       24300   2.53031039       2.29081202       2.59599996    
       24360   2.52757144       2.29422307       2.59599996    
       24420   2.52757144       2.29422307       2.59599996    
       24480   2.52989650       2.29752564       2.59599996    
       24540   2.52710724       2.29752564       2.59599996    
       24600   2.53058624       2.30072212       2.59599996    
       24660   2.53134489       2.30072212       2.59599996    
       24720   2.52846432       2.30381322       2.59599996    
       24780   2.52846432       2.30381322       2.59599996    
       24840   2.53248286       2.30685735       2.59599996    
       24900   2.52967858       2.30685735       2.59599996    
       24960   2.52967858       2.30958247       2.59599996    
       25020   2.52993107       2.30958247       2.59599996    
       25080   2.52992868       2.31253386       2.45900011    
       25140   2.52992868       2.31253386       2.45900011    
       25200   2.53134489       2.31599116       2.45900011    
       25260   2.53228569       2.31599116       2.45900011    
       25320   2.53258610       2.31915736       2.45900011    
       25380   2.53131032       2.31915736       2.45900011    
       25440   2.53131032       2.32163787       2.45900011    
       25500   2.53071427       2.32163787       2.45900011    
       25560   2.52846432       2.32343602       2.45900011    
       25620   2.52846432       2.32343602       2.45900011    
       25680   2.52937937       2.32501483       2.45900011    
       25740   2.53058624       2.32501483       2.45900011    
       25800   2.53096437       2.32634854       2.45900011    
       25860   2.53124142       2.32634854       2.45900011    
       25920   2.53282142       2.32784724       2.45900011    
       25980   2.53286219       2.32784724       2.45900011    
       26040   2.53464293       2.32960749       2.45900011    
       26100   2.53710341       2.32960749       2.45900011    
       26160   2.53714275       2.33149409       2.45900011    
       26220   2.53955173       2.33149409       2.45900011    
       26280   2.53955173       2.33378315       2.45900011    
       26340   2.54007149       2.33378315       2.45900011    
       26400   2.54175854       2.33669162       2.45900011    
       26460   2.54282141       2.33669162       2.45900011    
       26520   2.54379320       2.34008265       2.45900011    
       26580   2.54793096       2.34008265       2.45900011    
       26640   2.55246425       2.34432149       2.45900011    
       26700   2.55246425       2.34432149       2.45900011    
       26760   2.55293107       2.34916973       2.45900011    
       26820   2.55183339       2.34916973       2.45900011    
       26880   2.55606890       2.35431409       2.45900011    
       26940   2.55606890       2.35431409       2.45900011    
       27000   2.55606890       2.35968447       2.45900011    
       27060   2.55953574       2.35968447       2.45900011    
       27120   2.56446433       2.36522341       2.45900011    
       27180   2.56446433       2.36522341       2.45900011    
       27240   2.56721425       2.37061167       2.45900011    
       27300   2.56721425       2.37061167       2.45900011    
       27360   2.56721425       2.37570834       2.45900011    
       27420   2.56670380       2.37570834       2.45900011    
       27480   2.56670380       2.38041139       2.45900011    
       27540   2.56699991       2.38041139       2.45900011    
       27600   2.56699991       2.38526869       2.45900011    
       27660   2.56683993       2.38526869       2.45900011    
       27720   2.56900001       2.39064240       2.45900011    
       27780   2.56900001       2.39064240       2.45900011    
       27840   2.57186961       2.39699388       2.45900011    
       27900   2.57186961       2.39699388       2.45900011    
       27960   2.57417393       2.40417194       2.45900011    
       28020   2.57441664       2.40417194       2.45900011    
       28080   2.57441664       2.41212845       2.45900011    
       28140   2.57352185       2.41212845       2.45900011    
       28200   2.57399988       2.42077684       2.45900011    
       28260   2.57165217       2.42077684       2.45900011    
       28320   2.56947827       2.42982173       2.45900011    
       28380   2.57133341       2.42982173       2.45900011    
       28440   2.57133341       2.43919134       2.45900011    
       28500   2.56813049       2.43919134       2.45900011    
       28560   2.56813049       2.44884849       2.45900011    
       28620   2.56900001       2.44884849       2.45900011    
       28680   2.57039142       2.45873046       2.56979990    
       28740   2.57039142       2.45873046       2.56979990    
       28800   2.56916666       2.46865606       2.56979990    
       28860   2.56908703       2.46865606       2.56979990    
       28920   2.56745839       2.47829270       2.56979990    
       28980   2.56795835       2.47829270       2.56979990    
       29040   2.57108688       2.48763418       2.56979990    
       29100   2.57108688       2.48763418       2.56979990    
       29160   2.57041669       2.49692273       2.56979990    
       29220   2.57360864       2.49692273       2.56979990    
       29280   2.57283330       2.50616646       2.56979990    
       29340   2.57287502       2.50616646       2.56979990    
       29400   2.57239127       2.51581573       2.56979990    
       29460   2.57239127       2.51581573       2.56979990    
       29520   2.57390904       2.52616835       2.56979990    
       29580   2.57247829       2.52616835       2.56979990    
       29640   2.57422733       2.53666043       2.56979990    
       29700   2.57422733       2.53666043       2.56979990    
       29760   2.57100010       2.54675841       2.56979990    
       29820   2.57100010       2.54675841       2.56979990    
       29880   2.56822729       2.55657554       2.56979990    
       29940   2.56822729       2.55657554       2.56979990    
       30000   2.56760859       2.56674886       2.56979990    
       30060   2.56578255       2.56674886       2.56979990    
       30120   2.56578255       2.57738447       2.56979990    
       30180   2.56554556       2.57738447       2.56979990    
       30240   2.56609082       2.58815479       2.56979990    
       30300   2.56609082       2.58815479       2.56979990    
       30360   2.56609082       2.59858704       2.56979990    
       30420   2.56745458       2.59858704       2.56979990    
       30480   2.56971431       2.60861063       2.56979990    
       30540   2.56971431       2.60861063       2.56979990    
       30600   2.57472730       2.61855412       2.56979990    
       30660   2.57472730       2.61855412       2.56979990    
       30720   2.58047819       2.62858295       2.56979990    
       30780   2.58513045       2.62858295       2.56979990    
       30840   2.58513045       2.63886476       2.56979990    
       30900   2.58400011       2.63886476       2.56979990    
       30960   2.58991313       2.64943075       2.56979990    
       31020   2.58991313       2.64943075       2.56979990    
       31080   2.59608340       2.65980744       2.56979990    
       31140   2.59608340       2.65980744       2.56979990    
       31200   2.60215998       2.67017198       2.56979990    
       31260   2.60215998       2.67017198       2.56979990    
       31320   2.60476923       2.68068767       2.56979990    
       31380   2.60829639       2.68068767       2.56979990    
       31440   2.60829639       2.69156241       2.56979990    
       31500   2.60829639       2.69156241       2.56979990    
       31560   2.61307144       2.70205188       2.56979990    
       31620   2.61351848       2.70205188       2.56979990    
       31680   2.61892581       2.71183562       2.56979990    
       31740   2.61892581       2.71183562       2.56979990    
       31800   2.62253571       2.72122598       2.56979990    
       31860   2.62392592       2.72122598       2.56979990    
       31920   2.62810707       2.73074627       2.56979990    
       31980   2.62966657       2.73074627       2.56979990    
       32040   2.63285184       2.74075985       2.56979990    
       32100   2.63285184       2.74075985       2.56979990    
       32160   2.63307142       2.75124454       2.56979990    
       32220   2.63282752       2.75124454       2.56979990    
       32280   2.63439274       2.76203084       2.68000007    
       32340   2.63439274       2.76203084       2.68000007    
       32400   2.63279319       2.77325487       2.68000007    
       32460   2.63607144       2.77325487       2.68000007    
       32520   2.63768959       2.78485179       2.68000007    
       32580   2.64379311       2.78485179       2.68000007    
       32640   2.64703560       2.79673433       2.68000007    
       32700   2.64703560       2.79673433       2.68000007    
       32760   2.65017247       2.80890560       2.68000007    
       32820   2.65357137       2.80890560       2.68000007    
       32880   2.65451717       2.82118416       2.68000007    
       32940   2.65910339       2.82118416       2.68000007    
       33000   2.66278577       2.83370543       2.68000007    
       33060   2.66278577       2.83370543       2.68000007    
       33120   2.66303444       2.84598446       2.68000007    
       33180   2.66420007       2.84598446       2.68000007    
       33240   2.66844821       2.85792875       2.68000007    
       33300   2.66844821       2.85792875       2.68000007    
       33360   2.66989994       2.86942959       2.68000007    
       33420   2.67455173       2.86942959       2.68000007    
       33480   2.67630005       2.88046265       2.68000007    
       33540   2.68079305       2.88046265       2.68000007    
       33600   2.68276668       2.89087510       2.68000007    
       33660   2.68823338       2.89087510       2.68000007    
       33720   2.69310355       2.90027189       2.68000007    
       33780   2.69416666       2.90027189       2.68000007    
       33840   2.69416666       2.90865111       2.68000007    
       33900   2.69786215       2.90865111       2.68000007    
       33960   2.69786215       2.91653872       2.68000007    
       34020   2.69613338       2.91653872       2.68000007    
       34080   2.69958615       2.92422986       2.68000007    
       34140   2.69958615       2.92422986       2.68000007    
       34200   2.70050001       2.93176389       2.68000007    
       34260   2.70303345       2.93176389       2.68000007    
       34320   2.70303345       2.93899179       2.68000007    
       34380   2.70449996       2.93899179       2.68000007    
       34440   2.70431042       2.94580793       2.68000007    
       34500   2.70431042       2.94580793       2.68000007    
       34560   2.70603323       2.95204639       2.68000007    
       34620   2.70555162       2.95204639       2.68000007    
       34680   2.70773339       2.95783401       2.68000007    
       34740   2.71036673       2.95783401       2.68000007    
       34800   2.71036673       2.96378708       2.68000007    
       34860   2.70906901       2.96378708       2.68000007    
       34920   2.71136665       2.96988320       2.68000007    
       34980   2.71446657       2.96988320       2.68000007    
       35040   2.71496558       2.97562623       2.68000007    
       35100   2.71959996       2.97562623       2.68000007    
       35160   2.71959996       2.98089695       2.68000007    
       35220   2.71882749       2.98089695       2.68000007    
       35280   2.72433329       2.98626375       2.68000007    
       35340   2.72427583       2.98626375       2.68000007    
       35400   2.73009992       2.99211168       2.68000007    
       35460   2.73633337       2.99211168       2.68000007    
       35520   2.73633337       2.99836040       2.68000007    
       35580   2.74239993       2.99836040       2.68000007    
       35640   2.74239993       3.00452781       2.68000007    
       35700   2.74386215       3.00452781       2.68000007    
       35760   2.74386215       3.01019239       2.68000007    
       35820   2.75062060       3.01019239       2.68000007    
       35880   2.75507140       3.01515365       2.72700000    
       35940   2.75507140       3.01515365       2.72700000    
       36000   2.76196551       3.01959443       2.72700000    
       36060   2.77565527       3.01959443       2.72700000    
       36120   2.77565527       3.02324343       2.72700000    
       36180   2.78655171       3.02324343       2.72700000    
       36240   2.78939295       3.02554822       2.72700000    
       36300   2.78939295       3.02554822       2.72700000    
       36360   2.79665518       3.02667546       2.72700000    
       36420   2.79874992       3.02667546       2.72700000    
       36480   2.80531025       3.02699566       2.72700000    
       36540   2.81599998       3.02699566       2.72700000    
       36600   2.82057142       3.02716208       2.72700000    
       36660   2.82589650       3.02716208       2.72700000    
       36720   2.82589650       3.02736568       2.72700000    
       36780   2.83548284       3.02736568       2.72700000    
       36840   2.84039283       3.02768803       2.72700000    
       36900   2.84744835       3.02768803       2.72700000    
       36960   2.84744835       3.02786160       2.72700000    
       37020   2.85228562       3.02786160       2.72700000    
       37080   2.85941386       3.02781701       2.72700000    
       37140   2.86414289       3.02781701       2.72700000    
       37200   2.87006903       3.02795672       2.72700000    
       37260   2.87962079       3.02795672       2.72700000    
       37320   2.88539290       3.02819252       2.72700000    
       37380   2.88539290       3.02819252       2.72700000    
       37440   2.89599991       3.02799749       2.72700000    
       37500   2.89599991       3.02799749       2.72700000    
       37560   2.89931035       3.02752781       2.72700000    
       37620   2.90019989       3.02752781       2.72700000    
       37680   2.90896559       3.02675438       2.72700000    
       37740   2.90896559       3.02675438       2.72700000    
       37800   2.91073322       3.02591610       2.72700000    
       37860   2.91706896       3.02591610       2.72700000    
       37920   2.92493105       3.02552533       2.72700000    
       37980   2.92703342       3.02552533       2.72700000    
       38040   2.93310356       3.02562499       2.72700000    
       38100   2.93540001       3.02562499       2.72700000    
       38160   2.93540001       3.02608347       2.72700000    
       38220   2.94158626       3.02608347       2.72700000    
       38280   2.94343328       3.02672434       2.72700000    
       38340   2.95160007       3.02672434       2.72700000    
       38400   2.95624137       3.02754521       2.72700000    
       38460   2.95493340       3.02754521       2.72700000    
       38520   2.95493340       3.02828860       2.72700000    
       38580   2.95883322       3.02828860       2.72700000    
       38640   2.96558619       3.02864051       2.72700000    
       38700   2.96558619       3.02864051       2.72700000    
       38760   2.97031045       3.02885628       2.72700000    
       38820   2.97031045       3.02885628       2.72700000    
       38880   2.97103333       3.02906251       2.72700000    
       38940   2.97403455       3.02906251       2.72700000    
       39000   2.97530007       3.02902770       2.72700000    
       39060   2.97793102       3.02902770       2.72700000    
       39120   2.98258615       3.02835536       2.72700000    
       39180   2.98486662       3.02835536       2.72700000    
       39240   2.98699999       3.02712464       2.72700000    
       39300   2.98699999       3.02712464       2.72700000    
       39360   2.98699999       3.02578783       2.72700000    
       39420   2.98496675       3.02578783       2.72700000    
       39480   2.99013782       3.02493429       2.96199989    
       39540   2.99013782       3.02493429       2.96199989    
       39600   2.98996663       3.02451825       2.96199989    
